14:25:33;/tmp;1;OK
14:25:57;/tmp;1;OK
14:26:56;/tmp;1;OK
14:27:56;/tmp;1;OK
14:28:56;/tmp;1;OK
14:29:56;/tmp;1;OK
14:30:56;/tmp;1;OK
14:31:56;/tmp;201;WARNING
14:32:56;/tmp;201;WARNING
14:33:56;/tmp;201;WARNING
14:34:56;/tmp;1;OK
14:35:56;/tmp;1;OK
14:36:56;/tmp;1;OK
14:37:56;/tmp;1;OK
14:38:56;/tmp;1;OK
